"Colony","Day","Nest","Bin","PropBrood","Density","Corner"
14,7,"Tube",8,0.196141479099678,"Low","N"
14,12,"Tube",1,0.014336917562724,"Low","Y"
14,12,"Tube",2,0.225806451612903,"Low","N"
14,12,"Tube",3,0.043010752688172,"Low","Y"
14,12,"Tube",4,0.0716845878136201,"Low","Y"
14,12,"Tube",5,0.103942652329749,"Low","N"
14,12,"Tube",6,0.146953405017921,"Low","Y"
14,12,"Tube",7,0.293906810035842,"Low","Y"
14,12,"Tube",8,0.100358422939068,"Low","N"
14,13,"Tube",1,0.0304568527918782,"Low","Y"
14,13,"Tube",2,0.284263959390863,"Low","N"
14,13,"Tube",3,0.065989847715736,"Low","Y"
14,13,"Tube",4,0.0456852791878173,"Low","Y"
14,13,"Tube",5,0.131979695431472,"Low","N"
14,13,"Tube",6,0.126903553299492,"Low","Y"
14,13,"Tube",7,0.208121827411168,"Low","Y"
14,13,"Tube",8,0.106598984771574,"Low","N"
14,14,"Tube",1,0.11336032388664,"Low","Y"
14,14,"Tube",2,0.0769230769230769,"Low","N"
14,14,"Tube",3,0.0404858299595142,"Low","Y"
14,14,"Tube",4,0.0607287449392713,"Low","Y"
14,14,"Tube",5,0.097165991902834,"Low","N"
14,14,"Tube",6,0.133603238866397,"Low","Y"
14,14,"Tube",7,0.299595141700405,"Low","Y"
14,14,"Tube",8,0.178137651821862,"Low","N"
14,3,"Circle",1,0.080188679245283,"Low","Y"
14,3,"Circle",2,0.113207547169811,"Low","N"
14,3,"Circle",3,0.108490566037736,"Low","N"
14,3,"Circle",4,0.132075471698113,"Low","N"
14,3,"Circle",5,0.141509433962264,"Low","N"
14,3,"Circle",6,0.14622641509434,"Low","N"
14,3,"Circle",7,0.127358490566038,"Low","N"
14,3,"Circle",8,0.150943396226415,"Low","N"
14,5,"Circle",1,0.116182572614108,"Low","Y"
14,5,"Circle",2,0.107883817427386,"Low","N"
14,5,"Circle",3,0.170124481327801,"Low","N"
14,5,"Circle",4,0.145228215767635,"Low","N"
14,5,"Circle",5,0.128630705394191,"Low","N"
14,5,"Circle",6,0.132780082987552,"Low","N"
14,5,"Circle",7,0.107883817427386,"Low","N"
14,5,"Circle",8,0.0912863070539419,"Low","N"
14,6,"Circle",1,0,"Low","Y"
14,6,"Circle",2,0.00429184549356223,"Low","N"
14,6,"Circle",3,0.0214592274678112,"Low","N"
14,6,"Circle",4,0.167381974248927,"Low","N"
14,6,"Circle",5,0.240343347639485,"Low","N"
14,6,"Circle",6,0.188841201716738,"Low","N"
14,6,"Circle",7,0.317596566523605,"Low","N"
14,6,"Circle",8,0.0600858369098712,"Low","N"
14,7,"Circle",1,0.111587982832618,"Low","Y"
14,7,"Circle",2,0.150214592274678,"Low","N"
14,7,"Circle",3,0.137339055793991,"Low","N"
14,7,"Circle",4,0.133047210300429,"Low","N"
14,7,"Circle",5,0.0686695278969957,"Low","N"
14,7,"Circle",6,0.141630901287554,"Low","N"
14,7,"Circle",7,0.107296137339056,"Low","N"
14,7,"Circle",8,0.150214592274678,"Low","N"
14,8,"Circle",1,0.168141592920354,"Low","Y"
14,8,"Circle",2,0.132743362831858,"Low","N"
14,8,"Circle",3,0.0752212389380531,"Low","N"
14,8,"Circle",4,0.119469026548673,"Low","N"
14,8,"Circle",5,0.110619469026549,"Low","N"
14,8,"Circle",6,0.106194690265487,"Low","N"
14,8,"Circle",7,0.101769911504425,"Low","N"
14,8,"Circle",8,0.185840707964602,"Low","N"
14,9,"Circle",1,0,"Low","Y"
14,9,"Circle",2,0.00568181818181818,"Low","N"
14,9,"Circle",3,0.0454545454545455,"Low","N"
14,9,"Circle",4,0.113636363636364,"Low","N"
14,9,"Circle",5,0.125,"Low","N"
14,9,"Circle",6,0.255681818181818,"Low","N"
14,9,"Circle",7,0.357954545454545,"Low","N"
14,9,"Circle",8,0.0965909090909091,"Low","N"
14,10,"Circle",1,0.141129032258065,"Low","Y"
14,10,"Circle",2,0.125,"Low","N"
14,10,"Circle",3,0.104838709677419,"Low","N"
14,10,"Circle",4,0.104838709677419,"Low","N"
14,10,"Circle",5,0.129032258064516,"Low","N"
14,10,"Circle",6,0.129032258064516,"Low","N"
14,10,"Circle",7,0.125,"Low","N"
14,10,"Circle",8,0.141129032258065,"Low","N"
14,11,"Circle",1,0.0688259109311741,"Low","Y"
14,11,"Circle",2,0.105263157894737,"Low","N"
14,11,"Circle",3,0.117408906882591,"Low","N"
14,11,"Circle",4,0.186234817813765,"Low","N"
14,11,"Circle",5,0.137651821862348,"Low","N"
14,11,"Circle",6,0.145748987854251,"Low","N"
14,11,"Circle",7,0.125506072874494,"Low","N"
14,11,"Circle",8,0.11336032388664,"Low","N"
14,12,"Circle",1,0.171328671328671,"Low","Y"
14,12,"Circle",2,0.118881118881119,"Low","N"
14,12,"Circle",3,0.129370629370629,"Low","N"
14,12,"Circle",4,0.15034965034965,"Low","N"
14,12,"Circle",5,0.125874125874126,"Low","N"
14,12,"Circle",6,0.0839160839160839,"Low","N"
14,12,"Circle",7,0.0944055944055944,"Low","N"
14,12,"Circle",8,0.125874125874126,"Low","N"
14,13,"Circle",1,0.128813559322034,"Low","Y"
14,13,"Circle",2,0.152542372881356,"Low","N"
14,13,"Circle",3,0.0949152542372881,"Low","N"
14,13,"Circle",4,0.105084745762712,"Low","N"
14,13,"Circle",5,0.125423728813559,"Low","N"
14,13,"Circle",6,0.108474576271186,"Low","N"
14,13,"Circle",7,0.108474576271186,"Low","N"
14,13,"Circle",8,0.176271186440678,"Low","N"
15,4,"Tube",1,0.0725806451612903,"Low","Y"
15,4,"Tube",2,0.092741935483871,"Low","N"
15,4,"Tube",3,0.120967741935484,"Low","Y"
15,4,"Tube",4,0.161290322580645,"Low","Y"
15,4,"Tube",5,0.100806451612903,"Low","N"
15,4,"Tube",6,0.153225806451613,"Low","Y"
15,4,"Tube",7,0.225806451612903,"Low","Y"
15,4,"Tube",8,0.0725806451612903,"Low","N"
15,6,"Tube",1,0.0192307692307692,"Low","Y"
15,6,"Tube",2,0.0961538461538462,"Low","N"
15,6,"Tube",3,0.144230769230769,"Low","Y"
15,6,"Tube",4,0.144230769230769,"Low","Y"
15,6,"Tube",5,0.110576923076923,"Low","N"
15,6,"Tube",6,0.1875,"Low","Y"
15,6,"Tube",7,0.254807692307692,"Low","Y"
15,6,"Tube",8,0.0432692307692308,"Low","N"
15,7,"Tube",1,0.0154639175257732,"Low","Y"
15,7,"Tube",2,0.0979381443298969,"Low","N"
15,7,"Tube",3,0.128865979381443,"Low","Y"
15,7,"Tube",4,0.15979381443299,"Low","Y"
15,7,"Tube",5,0.0721649484536082,"Low","N"
15,7,"Tube",6,0.262886597938144,"Low","Y"
15,7,"Tube",7,0.201030927835052,"Low","Y"
15,7,"Tube",8,0.0618556701030928,"Low","N"
15,8,"Tube",1,0.0104166666666667,"Low","Y"
15,8,"Tube",2,0.0885416666666667,"Low","N"
15,8,"Tube",3,0.114583333333333,"Low","Y"
15,8,"Tube",4,0.130208333333333,"Low","Y"
15,8,"Tube",5,0.09375,"Low","N"
15,8,"Tube",6,0.244791666666667,"Low","Y"
15,8,"Tube",7,0.28125,"Low","Y"
15,8,"Tube",8,0.0364583333333333,"Low","N"
15,9,"Tube",1,0.010752688172043,"Low","Y"
15,9,"Tube",2,0.0752688172043011,"Low","N"
15,9,"Tube",3,0.150537634408602,"Low","Y"
15,9,"Tube",4,0.123655913978495,"Low","Y"
15,9,"Tube",5,0.129032258064516,"Low","N"
15,9,"Tube",6,0.279569892473118,"Low","Y"
15,9,"Tube",7,0.209677419354839,"Low","Y"
15,9,"Tube",8,0.021505376344086,"Low","N"
15,10,"Tube",1,0.216981132075472,"Low","Y"
15,10,"Tube",2,0.0943396226415094,"Low","N"
15,10,"Tube",3,0.108490566037736,"Low","Y"
15,10,"Tube",4,0.108490566037736,"Low","Y"
15,10,"Tube",5,0.0943396226415094,"Low","N"
15,10,"Tube",6,0.136792452830189,"Low","Y"
15,10,"Tube",7,0.155660377358491,"Low","Y"
15,10,"Tube",8,0.0849056603773585,"Low","N"
15,11,"Tube",1,0.141414141414141,"Low","Y"
15,11,"Tube",2,0.111111111111111,"Low","N"
15,11,"Tube",3,0.0808080808080808,"Low","Y"
15,11,"Tube",4,0.0808080808080808,"Low","Y"
15,11,"Tube",5,0.141414141414141,"Low","N"
15,11,"Tube",6,0.101010101010101,"Low","Y"
15,11,"Tube",7,0.191919191919192,"Low","Y"
15,11,"Tube",8,0.151515151515152,"Low","N"
15,12,"Tube",1,0,"Low","Y"
15,12,"Tube",2,0,"Low","N"
15,12,"Tube",3,0.00740740740740741,"Low","Y"
15,12,"Tube",4,0.111111111111111,"Low","Y"
15,12,"Tube",5,0.140740740740741,"Low","N"
15,12,"Tube",6,0.422222222222222,"Low","Y"
15,12,"Tube",7,0.251851851851852,"Low","Y"
15,12,"Tube",8,0.0666666666666667,"Low","N"
15,13,"Tube",1,0,"Low","Y"
15,13,"Tube",2,0,"Low","N"
15,13,"Tube",3,0.00684931506849315,"Low","Y"
15,13,"Tube",4,0.136986301369863,"Low","Y"
15,13,"Tube",5,0.171232876712329,"Low","N"
15,13,"Tube",6,0.431506849315068,"Low","Y"
15,13,"Tube",7,0.184931506849315,"Low","Y"
15,13,"Tube",8,0.0684931506849315,"Low","N"
15,14,"Tube",1,0.118721461187215,"Low","Y"
15,14,"Tube",2,0.141552511415525,"Low","N"
15,14,"Tube",3,0.105022831050228,"Low","Y"
15,14,"Tube",4,0.136986301369863,"Low","Y"
15,14,"Tube",5,0.132420091324201,"Low","N"
15,14,"Tube",6,0.118721461187215,"Low","Y"
15,14,"Tube",7,0.155251141552511,"Low","Y"
15,14,"Tube",8,0.091324200913242,"Low","N"
15,1,"Circle",1,0.032934131736527,"Low","Y"
15,1,"Circle",2,0.0718562874251497,"Low","N"
15,1,"Circle",3,0.188622754491018,"Low","N"
15,1,"Circle",4,0.158682634730539,"Low","N"
15,1,"Circle",5,0.188622754491018,"Low","N"
15,1,"Circle",6,0.122754491017964,"Low","N"
15,1,"Circle",7,0.155688622754491,"Low","N"
15,1,"Circle",8,0.0808383233532934,"Low","N"
15,2,"Circle",1,0,"Low","Y"
15,2,"Circle",2,0.00278551532033426,"Low","N"
15,2,"Circle",3,0.144846796657382,"Low","N"
15,2,"Circle",4,0.247910863509749,"Low","N"
15,2,"Circle",5,0.222841225626741,"Low","N"
15,2,"Circle",6,0.136490250696379,"Low","N"
15,2,"Circle",7,0.147632311977716,"Low","N"
15,2,"Circle",8,0.0974930362116992,"Low","N"
15,3,"Circle",1,0.0508982035928144,"Low","Y"
15,3,"Circle",2,0.0778443113772455,"Low","N"
15,3,"Circle",3,0.12874251497006,"Low","N"
15,3,"Circle",4,0.149700598802395,"Low","N"
15,3,"Circle",5,0.18562874251497,"Low","N"
15,3,"Circle",6,0.167664670658683,"Low","N"
15,3,"Circle",7,0.152694610778443,"Low","N"
15,3,"Circle",8,0.0868263473053892,"Low","N"
15,4,"Circle",1,0,"Low","Y"
15,4,"Circle",2,0.048780487804878,"Low","N"
15,4,"Circle",3,0.11890243902439,"Low","N"
15,4,"Circle",4,0.176829268292683,"Low","N"
15,4,"Circle",5,0.201219512195122,"Low","N"
15,4,"Circle",6,0.176829268292683,"Low","N"
15,4,"Circle",7,0.213414634146341,"Low","N"
15,4,"Circle",8,0.0640243902439024,"Low","N"
15,5,"Circle",1,0.064066852367688,"Low","Y"
15,5,"Circle",2,0.122562674094708,"Low","N"
15,5,"Circle",3,0.175487465181058,"Low","N"
15,5,"Circle",4,0.142061281337047,"Low","N"
15,5,"Circle",5,0.136490250696379,"Low","N"
15,5,"Circle",6,0.128133704735376,"Low","N"
15,5,"Circle",7,0.128133704735376,"Low","N"
15,5,"Circle",8,0.103064066852368,"Low","N"
15,6,"Circle",1,0.046242774566474,"Low","Y"
15,6,"Circle",2,0.0809248554913295,"Low","N"
15,6,"Circle",3,0.0809248554913295,"Low","N"
15,6,"Circle",4,0.170520231213873,"Low","N"
15,6,"Circle",5,0.138728323699422,"Low","N"
15,6,"Circle",6,0.184971098265896,"Low","N"
15,6,"Circle",7,0.190751445086705,"Low","N"
15,6,"Circle",8,0.106936416184971,"Low","N"
15,7,"Circle",1,0.0824175824175824,"Low","Y"
15,7,"Circle",2,0.0714285714285714,"Low","N"
15,7,"Circle",3,0.0714285714285714,"Low","N"
15,7,"Circle",4,0.126373626373626,"Low","N"
15,7,"Circle",5,0.181318681318681,"Low","N"
15,7,"Circle",6,0.184065934065934,"Low","N"
15,7,"Circle",7,0.162087912087912,"Low","N"
15,7,"Circle",8,0.120879120879121,"Low","N"
15,12,"Circle",1,0.0028735632183908,"Low","Y"
15,12,"Circle",2,0.117816091954023,"Low","N"
15,12,"Circle",3,0.206896551724138,"Low","N"
15,12,"Circle",4,0.183908045977011,"Low","N"
15,12,"Circle",5,0.140804597701149,"Low","N"
15,12,"Circle",6,0.158045977011494,"Low","N"
15,12,"Circle",7,0.114942528735632,"Low","N"
15,12,"Circle",8,0.0747126436781609,"Low","N"
15,14,"Circle",1,0.0190217391304348,"Low","Y"
15,14,"Circle",2,0.116847826086957,"Low","N"
15,14,"Circle",3,0.195652173913043,"Low","N"
15,14,"Circle",4,0.179347826086957,"Low","N"
15,14,"Circle",5,0.14945652173913,"Low","N"
15,14,"Circle",6,0.14945652173913,"Low","N"
15,14,"Circle",7,0.135869565217391,"Low","N"
15,14,"Circle",8,0.0543478260869565,"Low","N"
15,15,"Circle",1,0.012987012987013,"Low","Y"
15,15,"Circle",2,0.153246753246753,"Low","N"
15,15,"Circle",3,0.197402597402597,"Low","N"
15,15,"Circle",4,0.150649350649351,"Low","N"
15,15,"Circle",5,0.163636363636364,"Low","N"
15,15,"Circle",6,0.132467532467532,"Low","N"
15,15,"Circle",7,0.12987012987013,"Low","N"
15,15,"Circle",8,0.0597402597402597,"Low","N"
16,1,"Tube",1,0.157894736842105,"Low","Y"
16,1,"Tube",2,0,"Low","N"
16,1,"Tube",3,0.0526315789473684,"Low","Y"
16,1,"Tube",4,0.105263157894737,"Low","Y"
16,1,"Tube",5,0.105263157894737,"Low","N"
16,1,"Tube",6,0.368421052631579,"Low","Y"
16,1,"Tube",7,0.157894736842105,"Low","Y"
16,1,"Tube",8,0.0526315789473684,"Low","N"
16,2,"Tube",1,0,"Low","Y"
16,2,"Tube",2,0,"Low","N"
16,2,"Tube",3,0.2,"Low","Y"
16,2,"Tube",4,0.333333333333333,"Low","Y"
16,2,"Tube",5,0.2,"Low","N"
16,2,"Tube",6,0.266666666666667,"Low","Y"
16,2,"Tube",7,0,"Low","Y"
16,2,"Tube",8,0,"Low","N"
16,3,"Tube",1,0,"Low","Y"
16,3,"Tube",2,0,"Low","N"
16,3,"Tube",3,0.214285714285714,"Low","Y"
16,3,"Tube",4,0.285714285714286,"Low","Y"
16,3,"Tube",5,0.142857142857143,"Low","N"
16,3,"Tube",6,0.357142857142857,"Low","Y"
16,3,"Tube",7,0,"Low","Y"
16,3,"Tube",8,0,"Low","N"
16,4,"Tube",1,0,"Low","Y"
16,4,"Tube",2,0,"Low","N"
16,4,"Tube",3,0.25,"Low","Y"
16,4,"Tube",4,0.333333333333333,"Low","Y"
16,4,"Tube",5,0.0833333333333333,"Low","N"
16,4,"Tube",6,0.333333333333333,"Low","Y"
16,4,"Tube",7,0,"Low","Y"
16,4,"Tube",8,0,"Low","N"
16,5,"Tube",1,0,"Low","Y"
16,5,"Tube",2,0,"Low","N"
16,5,"Tube",3,0.181818181818182,"Low","Y"
16,5,"Tube",4,0.363636363636364,"Low","Y"
16,5,"Tube",5,0.0909090909090909,"Low","N"
16,5,"Tube",6,0.363636363636364,"Low","Y"
16,5,"Tube",7,0,"Low","Y"
16,5,"Tube",8,0,"Low","N"
16,6,"Tube",1,0.133333333333333,"Low","Y"
16,6,"Tube",2,0.133333333333333,"Low","N"
16,6,"Tube",3,0.2,"Low","Y"
16,6,"Tube",4,0.133333333333333,"Low","Y"
16,6,"Tube",5,0.0666666666666667,"Low","N"
16,6,"Tube",6,0.133333333333333,"Low","Y"
16,6,"Tube",7,0.133333333333333,"Low","Y"
16,6,"Tube",8,0.0666666666666667,"Low","N"
16,8,"Tube",1,0.0625,"Low","Y"
16,8,"Tube",2,0.125,"Low","N"
16,8,"Tube",3,0.1875,"Low","Y"
16,8,"Tube",4,0.125,"Low","Y"
16,8,"Tube",5,0.125,"Low","N"
16,8,"Tube",6,0.1875,"Low","Y"
16,8,"Tube",7,0.125,"Low","Y"
16,8,"Tube",8,0.0625,"Low","N"
16,9,"Tube",1,0,"Low","Y"
16,9,"Tube",2,0,"Low","N"
16,9,"Tube",3,0,"Low","Y"
16,9,"Tube",4,0.222222222222222,"Low","Y"
16,9,"Tube",5,0.444444444444444,"Low","N"
16,9,"Tube",6,0.333333333333333,"Low","Y"
16,9,"Tube",7,0,"Low","Y"
16,9,"Tube",8,0,"Low","N"
16,13,"Tube",1,0.285714285714286,"Low","Y"
16,13,"Tube",2,0.0714285714285714,"Low","N"
16,13,"Tube",3,0,"Low","Y"
16,13,"Tube",4,0.214285714285714,"Low","Y"
16,13,"Tube",5,0.0714285714285714,"Low","N"
16,13,"Tube",6,0.214285714285714,"Low","Y"
16,13,"Tube",7,0.142857142857143,"Low","Y"
16,13,"Tube",8,0,"Low","N"
16,14,"Tube",1,0.0625,"Low","Y"
16,14,"Tube",2,0.3125,"Low","N"
16,14,"Tube",3,0.125,"Low","Y"
16,14,"Tube",4,0.1875,"Low","Y"
16,14,"Tube",5,0,"Low","N"
16,14,"Tube",6,0.125,"Low","Y"
16,14,"Tube",7,0.0625,"Low","Y"
16,14,"Tube",8,0.125,"Low","N"
16,3,"Circle",1,0,"Low","Y"
16,3,"Circle",2,0,"Low","N"
16,3,"Circle",3,0.0625,"Low","N"
16,3,"Circle",4,0.125,"Low","N"
16,3,"Circle",5,0.15625,"Low","N"
16,3,"Circle",6,0.25,"Low","N"
16,3,"Circle",7,0.28125,"Low","N"
16,3,"Circle",8,0.125,"Low","N"
16,5,"Circle",1,0,"Low","Y"
16,5,"Circle",2,0,"Low","N"
16,5,"Circle",3,0.147058823529412,"Low","N"
16,5,"Circle",4,0.235294117647059,"Low","N"
16,5,"Circle",5,0.117647058823529,"Low","N"
16,5,"Circle",6,0.176470588235294,"Low","N"
16,5,"Circle",7,0.205882352941176,"Low","N"
16,5,"Circle",8,0.117647058823529,"Low","N"
16,6,"Circle",1,0,"Low","Y"
16,6,"Circle",2,0,"Low","N"
16,6,"Circle",3,0.147058823529412,"Low","N"
16,6,"Circle",4,0.0882352941176471,"Low","N"
16,6,"Circle",5,0.323529411764706,"Low","N"
16,6,"Circle",6,0.117647058823529,"Low","N"
16,6,"Circle",7,0.235294117647059,"Low","N"
16,6,"Circle",8,0.0882352941176471,"Low","N"
16,7,"Circle",1,0,"Low","Y"
16,7,"Circle",2,0,"Low","N"
16,7,"Circle",3,0.0714285714285714,"Low","N"
16,7,"Circle",4,0.214285714285714,"Low","N"
16,7,"Circle",5,0.321428571428571,"Low","N"
16,7,"Circle",6,0.214285714285714,"Low","N"
16,7,"Circle",7,0.142857142857143,"Low","N"
16,7,"Circle",8,0.0357142857142857,"Low","N"
16,8,"Circle",1,0.24,"Low","Y"
16,8,"Circle",2,0.08,"Low","N"
16,8,"Circle",3,0.04,"Low","N"
16,8,"Circle",4,0.16,"Low","N"
16,8,"Circle",5,0.08,"Low","N"
16,8,"Circle",6,0.2,"Low","N"
16,8,"Circle",7,0.16,"Low","N"
16,8,"Circle",8,0.04,"Low","N"
16,9,"Circle",1,0,"Low","Y"
16,9,"Circle",2,0.032258064516129,"Low","N"
16,9,"Circle",3,0.0967741935483871,"Low","N"
16,9,"Circle",4,0.032258064516129,"Low","N"
16,9,"Circle",5,0.354838709677419,"Low","N"
16,9,"Circle",6,0.0967741935483871,"Low","N"
16,9,"Circle",7,0.161290322580645,"Low","N"
16,9,"Circle",8,0.225806451612903,"Low","N"
16,10,"Circle",1,0,"Low","Y"
16,10,"Circle",2,0.0869565217391304,"Low","N"
16,10,"Circle",3,0.0869565217391304,"Low","N"
16,10,"Circle",4,0.0434782608695652,"Low","N"
16,10,"Circle",5,0.260869565217391,"Low","N"
16,10,"Circle",6,0.130434782608696,"Low","N"
16,10,"Circle",7,0.260869565217391,"Low","N"
16,10,"Circle",8,0.130434782608696,"Low","N"
16,11,"Circle",1,0,"Low","Y"
16,11,"Circle",2,0.0625,"Low","N"
16,11,"Circle",3,0.03125,"Low","N"
16,11,"Circle",4,0.1875,"Low","N"
16,11,"Circle",5,0.1875,"Low","N"
16,11,"Circle",6,0.25,"Low","N"
16,11,"Circle",7,0.1875,"Low","N"
16,11,"Circle",8,0.09375,"Low","N"
16,12,"Circle",1,0,"Low","Y"
16,12,"Circle",2,0.135135135135135,"Low","N"
16,12,"Circle",3,0.0810810810810811,"Low","N"
16,12,"Circle",4,0.108108108108108,"Low","N"
16,12,"Circle",5,0.162162162162162,"Low","N"
16,12,"Circle",6,0.243243243243243,"Low","N"
16,12,"Circle",7,0.162162162162162,"Low","N"
16,12,"Circle",8,0.108108108108108,"Low","N"
16,13,"Circle",1,0,"Low","Y"
16,13,"Circle",2,0,"Low","N"
16,13,"Circle",3,0.0645161290322581,"Low","N"
16,13,"Circle",4,0.225806451612903,"Low","N"
16,13,"Circle",5,0.290322580645161,"Low","N"
16,13,"Circle",6,0.129032258064516,"Low","N"
16,13,"Circle",7,0.193548387096774,"Low","N"
16,13,"Circle",8,0.0967741935483871,"Low","N"
17,3,"Tube",1,0.234527687296417,"Low","Y"
17,3,"Tube",2,0.400651465798046,"Low","N"
17,3,"Tube",3,0,"Low","Y"
17,3,"Tube",4,0,"Low","Y"
17,3,"Tube",5,0.166123778501629,"Low","N"
17,3,"Tube",6,0.195439739413681,"Low","Y"
17,3,"Tube",7,0.00325732899022801,"Low","Y"
17,3,"Tube",8,0,"Low","N"
17,5,"Tube",1,0.208480565371025,"Low","Y"
17,5,"Tube",2,0.420494699646643,"Low","N"
17,5,"Tube",3,0,"Low","Y"
17,5,"Tube",4,0.0247349823321555,"Low","Y"
17,5,"Tube",5,0.113074204946996,"Low","N"
17,5,"Tube",6,0.15547703180212,"Low","Y"
17,5,"Tube",7,0.0742049469964664,"Low","Y"
17,5,"Tube",8,0.00353356890459364,"Low","N"
17,6,"Tube",1,0.202090592334495,"Low","Y"
17,6,"Tube",2,0.43205574912892,"Low","N"
17,6,"Tube",3,0,"Low","Y"
17,6,"Tube",4,0.024390243902439,"Low","Y"
17,6,"Tube",5,0.118466898954704,"Low","N"
17,6,"Tube",6,0.160278745644599,"Low","Y"
17,6,"Tube",7,0.0627177700348432,"Low","Y"
17,6,"Tube",8,0,"Low","N"
17,7,"Tube",1,0.184668989547038,"Low","Y"
17,7,"Tube",2,0.439024390243902,"Low","N"
17,7,"Tube",3,0,"Low","Y"
17,7,"Tube",4,0.00348432055749129,"Low","Y"
17,7,"Tube",5,0.114982578397213,"Low","N"
17,7,"Tube",6,0.181184668989547,"Low","Y"
17,7,"Tube",7,0.0592334494773519,"Low","Y"
17,7,"Tube",8,0.0174216027874564,"Low","N"
17,8,"Tube",1,0.177083333333333,"Low","Y"
17,8,"Tube",2,0.423611111111111,"Low","N"
17,8,"Tube",3,0,"Low","Y"
17,8,"Tube",4,0.0243055555555556,"Low","Y"
17,8,"Tube",5,0.114583333333333,"Low","N"
17,8,"Tube",6,0.163194444444444,"Low","Y"
17,8,"Tube",7,0.0381944444444444,"Low","Y"
17,8,"Tube",8,0.0590277777777778,"Low","N"
17,9,"Tube",1,0.256140350877193,"Low","Y"
17,9,"Tube",2,0.326315789473684,"Low","N"
17,9,"Tube",3,0,"Low","Y"
17,9,"Tube",4,0.0175438596491228,"Low","Y"
17,9,"Tube",5,0.101754385964912,"Low","N"
17,9,"Tube",6,0.203508771929825,"Low","Y"
17,9,"Tube",7,0.0421052631578947,"Low","Y"
17,9,"Tube",8,0.0526315789473684,"Low","N"
17,10,"Tube",1,0.194139194139194,"Low","Y"
17,10,"Tube",2,0.362637362637363,"Low","N"
17,10,"Tube",3,0,"Low","Y"
17,10,"Tube",4,0.0256410256410256,"Low","Y"
17,10,"Tube",5,0.0915750915750916,"Low","N"
17,10,"Tube",6,0.208791208791209,"Low","Y"
17,10,"Tube",7,0.0512820512820513,"Low","Y"
17,10,"Tube",8,0.0659340659340659,"Low","N"
17,11,"Tube",1,0.130281690140845,"Low","Y"
17,11,"Tube",2,0.23943661971831,"Low","N"
17,11,"Tube",3,0,"Low","Y"
17,11,"Tube",4,0.0528169014084507,"Low","Y"
17,11,"Tube",5,0.137323943661972,"Low","N"
17,11,"Tube",6,0.26056338028169,"Low","Y"
17,11,"Tube",7,0.0915492957746479,"Low","Y"
17,11,"Tube",8,0.0880281690140845,"Low","N"
17,12,"Tube",1,0.158490566037736,"Low","Y"
17,12,"Tube",2,0.407547169811321,"Low","N"
17,12,"Tube",3,0,"Low","Y"
17,12,"Tube",4,0.0113207547169811,"Low","Y"
17,12,"Tube",5,0.109433962264151,"Low","N"
17,12,"Tube",6,0.184905660377358,"Low","Y"
17,12,"Tube",7,0.0415094339622641,"Low","Y"
17,12,"Tube",8,0.0867924528301887,"Low","N"
17,14,"Tube",1,0.114285714285714,"Low","Y"
17,14,"Tube",2,0.391836734693878,"Low","N"
17,14,"Tube",3,0,"Low","Y"
17,14,"Tube",4,0.00408163265306122,"Low","Y"
17,14,"Tube",5,0.106122448979592,"Low","N"
17,14,"Tube",6,0.224489795918367,"Low","Y"
17,14,"Tube",7,0.073469387755102,"Low","Y"
17,14,"Tube",8,0.0857142857142857,"Low","N"
17,1,"Circle",1,0,"Low","Y"
17,1,"Circle",2,0.00581395348837209,"Low","N"
17,1,"Circle",3,0.0116279069767442,"Low","N"
17,1,"Circle",4,0.0581395348837209,"Low","N"
17,1,"Circle",5,0.11046511627907,"Low","N"
17,1,"Circle",6,0.191860465116279,"Low","N"
17,1,"Circle",7,0.348837209302326,"Low","N"
17,1,"Circle",8,0.273255813953488,"Low","N"
17,2,"Circle",1,0,"Low","Y"
17,2,"Circle",2,0,"Low","N"
17,2,"Circle",3,0.0110497237569061,"Low","N"
17,2,"Circle",4,0.0718232044198895,"Low","N"
17,2,"Circle",5,0.138121546961326,"Low","N"
17,2,"Circle",6,0.160220994475138,"Low","N"
17,2,"Circle",7,0.353591160220994,"Low","N"
17,2,"Circle",8,0.265193370165746,"Low","N"
17,3,"Circle",1,0,"Low","Y"
17,3,"Circle",2,0.010989010989011,"Low","N"
17,3,"Circle",3,0.010989010989011,"Low","N"
17,3,"Circle",4,0.0714285714285714,"Low","N"
17,3,"Circle",5,0.126373626373626,"Low","N"
17,3,"Circle",6,0.153846153846154,"Low","N"
17,3,"Circle",7,0.346153846153846,"Low","N"
17,3,"Circle",8,0.28021978021978,"Low","N"
17,4,"Circle",1,0,"Low","Y"
17,4,"Circle",2,0.0108108108108108,"Low","N"
17,4,"Circle",3,0.0108108108108108,"Low","N"
17,4,"Circle",4,0.0810810810810811,"Low","N"
17,4,"Circle",5,0.140540540540541,"Low","N"
17,4,"Circle",6,0.156756756756757,"Low","N"
17,4,"Circle",7,0.291891891891892,"Low","N"
17,4,"Circle",8,0.308108108108108,"Low","N"
17,5,"Circle",1,0,"Low","Y"
17,5,"Circle",2,0,"Low","N"
17,5,"Circle",3,0.0171428571428571,"Low","N"
17,5,"Circle",4,0.0742857142857143,"Low","N"
17,5,"Circle",5,0.131428571428571,"Low","N"
17,5,"Circle",6,0.222857142857143,"Low","N"
17,5,"Circle",7,0.24,"Low","N"
17,5,"Circle",8,0.314285714285714,"Low","N"
17,7,"Circle",1,0.110344827586207,"Low","Y"
17,7,"Circle",2,0.124137931034483,"Low","N"
