"","Colony","Nest","Day","ScaledX","ScaledY","Bin","ScaledDist","Density","Corner"
"335",14,"Circle",8,3.870988465,0.290373906,1,0.0202746480231584,"Low","Y"
"336",14,"Circle",10,3.707750277,2.770463178,6,0.177557533779305,"Low","N"
"337",14,"Circle",11,4.032278912,3.139921969,7,0.203087094461953,"Low","N"
"338",14,"Circle",12,3.470119522,2.813412351,7,0.182198167051012,"Low","N"
"339",14,"Circle",13,4.495804485,1.340151456,3,0.0982988537459702,"Low","N"
"340",14,"Circle",14,4.401293876,2.842294623,7,0.187298964837193,"Low","N"
"341",14,"Circle",15,2.688925999,2.671721974,6,0.184274329148958,"Low","N"
"342",15,"Circle",1,4.00621118,1.36257764,3,0.0952357480944507,"Low","N"
"343",15,"Circle",2,4.215456674,1.276346604,3,0.0927585426302404,"Low","N"
"344",15,"Circle",3,3.176402767,3.380092237,8,0.234488306841348,"Low","N"
"345",15,"Circle",4,2.346353516,1.766927734,4,0.154239947020129,"Low","N"
"346",15,"Circle",5,4.375805019,1.245173745,2,0.0950282515108649,"Low","N"
"347",15,"Circle",6,3.469850543,1.215062112,2,0.0855459325288932,"Low","N"
"348",15,"Circle",7,4.422032583,3.149728472,7,0.220135676684632,"Low","N"
"349",15,"Circle",12,4.310556465,1.037915303,2,0.0804468017441153,"Low","N"
"350",15,"Circle",14,5.024026935,1.100151745,2,0.116127020682825,"Low","N"
"351",15,"Circle",15,4.866666667,1.180864815,2,0.111578704645623,"Low","N"
"352",16,"Circle",2,3.398904806,1.120518068,7,0.269140046522766,"Low","N"
"353",16,"Circle",2,4.267306308,0.98418837,6,0.254094499196866,"Low","N"
"354",16,"Circle",5,3.777510064,0.995706522,6,0.227624881850909,"Low","N"
"355",16,"Circle",5,3.800322061,1.111111111,7,0.254170490555663,"Low","N"
"356",16,"Circle",6,3.774284893,0.853782592,5,0.195184620774766,"Low","N"
"357",16,"Circle",6,3.540389187,1.064672163,6,0.250273930643184,"Low","N"
"358",16,"Circle",7,3.600898693,0.759803922,4,0.179515532781925,"Low","N"
"359",16,"Circle",7,3.676470588,0.949754902,6,0.217686688655237,"Low","N"
"360",16,"Circle",8,3.533380682,0.692471591,3,0.166750006384286,"Low","N"
"361",16,"Circle",8,3.568892045,0.810842803,4,0.191912899228423,"Low","N"
"362",16,"Circle",9,3.670353982,1.115044248,7,0.255458210623767,"Low","N"
"363",16,"Circle",9,3.460176991,1.07079646,7,0.254765241104334,"Low","N"
"364",16,"Circle",10,3.606770833,0.878183594,5,0.206390942467058,"Low","N"
"365",16,"Circle",10,3.334780816,0.896990017,5,0.225905655388789,"Low","N"
"366",16,"Circle",11,4.012567325,1.014362657,6,0.240867735744067,"Low","N"
"367",16,"Circle",11,3.78665395,0.933572711,5,0.213503653556767,"Low","N"
"368",16,"Circle",12,3.513133208,1.053782833,6,0.248695235261945,"Low","N"
"369",16,"Circle",12,3.864915572,0.783302064,4,0.184437736073096,"Low","N"
"370",16,"Circle",13,3.616492176,0.951317064,6,0.222959482309812,"Low","N"
"371",16,"Circle",13,3.671138227,0.668157601,3,0.153746682089169,"Low","N"
"372",17,"Circle",2,3.372851498,3.284802413,8,0.209212760132738,"Low","N"
"373",17,"Circle",2,4.084858569,3.008180116,7,0.191620415087641,"Low","N"
"374",17,"Circle",2,3.37562396,2.487520799,6,0.159234159508192,"Low","N"
"375",17,"Circle",3,2.769410141,2.376172189,6,0.161985360152017,"Low","N"
"376",17,"Circle",3,2.898260542,2.03313253,5,0.138908271831526,"Low","N"
"377",17,"Circle",3,3.771754518,2.92001255,7,0.183966079886373,"Low","N"
"378",17,"Circle",4,2.732778021,2.580269264,6,0.174792709110995,"Low","N"
"379",17,"Circle",4,3.027583187,2.875072242,7,0.187118657978456,"Low","N"
"380",17,"Circle",4,2.979422067,2.447460595,6,0.161845612178363,"Low","N"
"381",17,"Circle",5,3.997615741,3.146744529,8,0.199965121880296,"Low","N"
"382",17,"Circle",5,3.169191919,2.064393939,5,0.135387171171453,"Low","N"
"383",17,"Circle",5,4.022165404,2.93700968,7,0.186859822951717,"Low","N"
"384",17,"Circle",7,3.944761905,2.636190476,7,0.167683461309595,"Low","N"
"385",17,"Circle",7,3.632380952,2.59047619,6,0.164691483501806,"Low","N"
"386",17,"Circle",8,2.624479397,2.530660412,6,0.174504633971396,"Low","N"
"387",17,"Circle",8,2.991169978,2.192788815,5,0.146316319379702,"Low","N"
"388",17,"Circle",8,3.658940397,2.934142752,7,0.184940175504406,"Low","N"
"389",17,"Circle",9,3.342665174,2.523951101,6,0.161771046384959,"Low","N"
"390",17,"Circle",9,3.472066069,2.571233669,6,0.163895107874879,"Low","N"
"391",17,"Circle",11,2.102479942,1.857525529,4,0.156948955796748,"Low","N"
"392",17,"Circle",11,2.537685996,2.200340992,5,0.15828180151067,"Low","N"
"393",17,"Circle",11,3.006929249,3.274981765,8,0.212002247046837,"Low","N"
"394",17,"Circle",12,3.250929368,2.657992565,7,0.170968592319876,"Low","N"
"395",17,"Circle",12,4.336431227,1.464684015,3,0.0994526995821038,"Low","N"
"396",17,"Circle",12,4.485130112,1.639405204,4,0.113205335774764,"Low","N"
"397",17,"Circle",13,3.157602664,2.241953385,5,0.146417802622152,"Low","N"
"398",17,"Circle",13,3.790233074,3.039215686,8,0.191487556015384,"Low","N"
"399",17,"Circle",13,4.126896041,2.595264521,6,0.165994014590206,"Low","N"
"400",18,"Circle",2,3.56400665,1.44638404,6,0.239582602435379,"Low","N"
"401",18,"Circle",3,3.614931238,1.579076621,7,0.260756218493184,"Low","N"
"402",18,"Circle",4,3.711385702,0.968667255,4,0.157683246038937,"Low","N"
"403",18,"Circle",5,4.261682855,1.137388091,5,0.202897370277979,"Low","N"
"404",18,"Circle",7,3.911474164,1.550784574,7,0.256309286245892,"Low","N"
"405",18,"Circle",9,4.196794231,1.487178846,6,0.253201739990952,"Low","N"
"406",18,"Circle",11,3.310942266,1.846405229,8,0.309785618103176,"Low","N"
"407",18,"Circle",12,3.824515648,1.494038748,7,0.243314222413143,"Low","N"
"408",18,"Circle",13,3.316076807,1.379894578,6,0.235823565626954,"Low","N"
"409",18,"Circle",14,4.452264172,1.459084302,6,0.26338972428293,"Low","N"
"410",19,"Circle",2,3.046052172,1.284635916,4,0.129961212519951,"Low","N"
"411",19,"Circle",2,2.98816157,1.712632589,6,0.166299436526498,"Low","N"
"412",19,"Circle",2,3.461037266,1.914271096,7,0.172825428415487,"Low","N"
"413",19,"Circle",2,3.836997377,1.985821125,7,0.176326253648632,"Low","N"
"414",19,"Circle",2,3.533888843,1.499284051,5,0.135551201699433,"Low","N"
"415",19,"Circle",4,3.029618474,1.603915663,6,0.155990901582952,"Low","N"
"416",19,"Circle",4,3.812751004,0.986445783,3,0.0876820424889411,"Low","N"
"417",19,"Circle",4,3.674698795,1.596385542,5,0.141768874925716,"Low","N"
"418",19,"Circle",4,3.358433735,1.616465863,6,0.148121126041081,"Low","N"
"419",19,"Circle",4,4.146586345,0.928714859,3,0.0896270038272553,"Low","N"
"420",19,"Circle",5,3.056049822,1.977313167,7,0.186067435635665,"Low","N"
"421",19,"Circle",5,3.245106762,2.068505338,7,0.189432963789797,"Low","N"
"422",19,"Circle",5,3.84934831,1.811238879,6,0.160912047461259,"Low","N"
"423",19,"Circle",5,3.75,1.545818505,5,0.137125743369112,"Low","N"
"424",19,"Circle",5,3.634341637,1.120996441,3,0.101546734437943,"Low","N"
"425",19,"Circle",6,3.190103401,1.061580882,3,0.106470967055591,"Low","N"
"426",19,"Circle",6,3.880974265,1.432290901,5,0.129183616989,"Low","N"
"427",19,"Circle",6,3.588389246,2.202819393,8,0.197584813451847,"Low","N"
"428",19,"Circle",6,3.326440717,2.069547335,7,0.188143925671237,"Low","N"
"429",19,"Circle",7,3.831818182,2.15,8,0.190859241634179,"Low","N"
"430",19,"Circle",7,3.595454545,1.040909091,3,0.0945873390990484,"Low","N"
"431",19,"Circle",7,4.297727273,1.727272727,6,0.161017807825373,"Low","N"
"432",19,"Circle",7,4.265909091,1.415909091,5,0.133831352634125,"Low","N"
"433",19,"Circle",7,3.904545455,0.870454545,2,0.0795064740176582,"Low","N"
"434",19,"Circle",8,4.275993119,1.909786697,7,0.176143228097003,"Low","N"
"435",19,"Circle",8,3.287461009,1.303516055,4,0.12287322139433,"Low","N"
"436",19,"Circle",8,3.78440367,1.956422018,7,0.173576198774817,"Low","N"
"437",19,"Circle",8,3.91131422,1.260704128,4,0.114085122716481,"Low","N"
"438",19,"Circle",8,3.510704128,1.301988532,4,0.118368156310782,"Low","N"
"439",19,"Circle",10,3.120318352,1.917134831,7,0.179240712563016,"Low","N"
"440",19,"Circle",10,4.36329588,1.811797753,6,0.169889441272202,"Low","N"
"441",19,"Circle",10,3.387172285,1.342071629,4,0.123794097622586,"Low","N"
"442",19,"Circle",10,3.636860955,1.952247191,7,0.175277499241113,"Low","N"
"443",19,"Circle",10,3.94428839,2.077090356,7,0.186557595009923,"Low","N"
"444",19,"Circle",11,3.780344139,2.109975577,7,0.187190078898526,"Low","N"
"445",19,"Circle",11,4.476021314,1.904234014,7,0.180890872974919,"Low","N"
"446",19,"Circle",11,3.320752664,1.341769538,4,0.125246191455219,"Low","N"
"447",19,"Circle",11,3.986827265,1.297364565,4,0.117933891976954,"Low","N"
"448",19,"Circle",11,4.227353464,1.114564831,3,0.107598898197121,"Low","N"
"449",19,"Circle",13,3.250478011,1.943116635,7,0.178472687306562,"Low","N"
"450",19,"Circle",13,3.594646272,1.976577438,7,0.177507883323861,"Low","N"
"451",19,"Circle",13,3.291108987,1.479445507,5,0.1377126487192,"Low","N"
"452",19,"Circle",13,4.059911568,1.346398184,4,0.123220482832508,"Low","N"
"453",19,"Circle",13,4.07584369,1.174314054,4,0.108556143978498,"Low","N"
"454",19,"Circle",14,3.120155039,1.151484981,4,0.116443743305911,"Low","N"
"455",19,"Circle",14,3.333333333,1.451872578,5,0.134383883926464,"Low","N"
"456",19,"Circle",14,4.845767926,1.602066376,6,0.172385324245315,"Low","N"
"457",19,"Circle",14,4.635821221,1.542313469,5,0.157812763444276,"Low","N"
"458",19,"Circle",14,3.849321705,1.279069767,4,0.113804684807601,"Low","N"
"459",20,"Circle",5,4.156322731,1.602017067,5,0.131101608565082,"Low","N"
"460",20,"Circle",6,4.154990782,1.599681047,5,0.130898773818292,"Low","N"
"461",20,"Circle",7,4.382309942,2.023026316,6,0.167780503514143,"Low","N"
"462",20,"Circle",9,3.96606,2.192727273,7,0.175443485649807,"Low","N"
"463",20,"Circle",10,4.148455162,1.966842502,6,0.159301259575051,"Low","N"
"464",20,"Circle",11,4.06470355,2.072003399,6,0.16660467480292,"Low","N"
"465",20,"Circle",12,4.073588831,2.097700525,7,0.168703260119428,"Low","N"
"466",20,"Circle",13,3.955580029,2.200807636,7,0.176035263830445,"Low","N"
"467",20,"Circle",14,3.110250737,1.366150442,4,0.119238944412122,"Low","N"
"468",20,"Circle",15,3.330278592,2.237903226,7,0.180717491420614,"Low","N"
