"","Colony","Nest","Day","ScaledX","ScaledY","Bin","Density"
"414",1,"Tube",6,1.973350713,3.057678722,4,"High"
"415",1,"Tube",8,2.605507868,3.057939914,4,"High"
"416",1,"Tube",11,2.493529381,3.058580172,4,"High"
"417",1,"Tube",12,4.343575262,3.059238215,5,"High"
"418",1,"Tube",5,2.117021277,3.060283688,4,"High"
"419",1,"Tube",11,1.889495685,3.060359358,4,"High"
"420",1,"Tube",6,2.60701248,3.060654255,4,"High"
"421",1,"Tube",4,4.236600516,3.06240232,5,"High"
"422",1,"Tube",4,2.094386289,3.062989929,4,"High"
"423",1,"Tube",7,2.372830144,3.063042958,4,"High"
"424",1,"Tube",7,4.431778836,3.063640429,5,"High"
"425",1,"Tube",13,1.929879564,3.063765365,4,"High"
"426",1,"Tube",6,2.342837997,3.064818573,4,"High"
"427",1,"Tube",9,2.478792359,3.065327059,4,"High"
"428",1,"Tube",12,1.86426204,3.065485585,4,"High"
"429",1,"Tube",5,5.139184397,3.065602837,6,"High"
"430",1,"Tube",8,1.738197425,3.066881259,4,"High"
"431",1,"Tube",12,2.405105745,3.067270548,4,"High"
"432",1,"Tube",13,1.840437831,3.068237452,4,"High"
"433",1,"Tube",11,2.273799892,3.068365696,4,"High"
"434",1,"Tube",10,2.896461546,3.068407287,4,"High"
"435",1,"Tube",7,2.555886961,3.068409462,4,"High"
"436",1,"Tube",7,4.923708367,3.068409462,6,"High"
"437",1,"Tube",7,6.339272264,3.068409462,6,"High"
"438",1,"Tube",6,1.850782678,3.069579068,4,"High"
"439",1,"Tube",9,1.869460621,3.0697943,4,"High"
"440",1,"Tube",5,1.882092199,3.070035461,4,"High"
"441",1,"Tube",6,2.092347038,3.070173461,4,"High"
"442",1,"Tube",8,1.790057225,3.070457797,4,"High"
"443",1,"Tube",13,4.489701961,3.070920704,5,"High"
"444",1,"Tube",13,4.896661846,3.070920704,6,"High"
"445",1,"Tube",11,1.831672135,3.071034475,4,"High"
"446",1,"Tube",11,4.209554417,3.071034475,5,"High"
"447",1,"Tube",8,4.86230329,3.071351931,6,"High"
"448",1,"Tube",7,2.662023888,3.07139145,4,"High"
"449",1,"Tube",9,3.934219634,3.071581197,5,"High"
"450",1,"Tube",8,2.261266094,3.0731402,4,"High"
"451",1,"Tube",9,2.578858568,3.074261541,4,"High"
"452",1,"Tube",13,4.964637563,3.074498373,6,"High"
"453",1,"Tube",6,4.803111021,3.074933956,6,"High"
"454",1,"Tube",12,1.930305661,3.07530288,4,"High"
"455",1,"Tube",9,2.397488564,3.076048438,4,"High"
"456",1,"Tube",6,1.932890963,3.076122742,4,"High"
"457",1,"Tube",12,4.960279882,3.076195361,6,"High"
"458",1,"Tube",6,2.513598241,3.076718919,4,"High"
"459",1,"Tube",9,2.360857184,3.076941886,4,"High"
"460",1,"Tube",12,2.348879419,3.077087843,4,"High"
"461",1,"Tube",8,4.46888412,3.077610873,5,"High"
