"","Colony","Nest","Day","ScaledX","ScaledY","Bin","Density"
"448",19,"Circle",14,4.635821221,1.542313469,5,"Low"
"449",19,"Circle",14,3.849321705,1.279069767,4,"Low"
"450",20,"Tube",1,2.995555556,1.931111111,2,"Low"
"451",20,"Tube",3,1.641203704,1.753472222,3,"Low"
"452",20,"Tube",4,3.585343228,3.759276438,5,"Low"
"453",20,"Tube",5,1.794842007,1.748373606,2,"Low"
"454",20,"Tube",7,2.242637342,1.744617669,2,"Low"
"455",20,"Tube",8,1.089552239,2.501865672,3,"Low"
"456",20,"Tube",12,1.174765845,2.730997392,3,"Low"
"457",20,"Tube",13,3.935509907,3.763598485,5,"Low"
"458",20,"Tube",14,2.701325883,1.718705363,2,"Low"
"459",20,"Circle",5,4.156322731,1.602017067,5,"Low"
"460",20,"Circle",6,4.154990782,1.599681047,5,"Low"
"461",20,"Circle",7,4.382309942,2.023026316,6,"Low"
"462",20,"Circle",9,3.96606,2.192727273,7,"Low"
"463",20,"Circle",10,4.148455162,1.966842502,6,"Low"
"464",20,"Circle",11,4.06470355,2.072003399,6,"Low"
"465",20,"Circle",12,4.073588831,2.097700525,7,"Low"
"466",20,"Circle",13,3.955580029,2.200807636,7,"Low"
"467",20,"Circle",14,3.110250737,1.366150442,4,"Low"
"468",20,"Circle",15,3.330278592,2.237903226,7,"Low"
