"AntIDColNest","Colony","Nest","Day","ScaledX","ScaledY","Density","ToBrood","AntID","SFZ","Occur","SFZ_Area","Occur_Area"
"2_W,Y,G,B_Tube",2,"Tube",6,3.622269204,0.949612403,"High",0.571858119734142,"W,Y,G,B",1,6,0.064907,0.389442
"2_W,Db,Lb,Y_Tube",2,"Tube",7,3.643617021,0.95212766,"High",0.543212847527526,"W,Db,Lb,Y",2,5,0.129814,0.324535
"2_W,Db,Lb,Y_Tube",2,"Tube",11,3.75534188,0.868945869,"High",0.562612278115304,"W,Db,Lb,Y",2,5,0.129814,0.324535
"2_W,Db,Lb,Y_Tube",2,"Tube",12,3.548728814,0.695621469,"High",0.561996555454099,"W,Db,Lb,Y",2,5,0.129814,0.324535
"2_W,Y,G,B_Tube",2,"Tube",12,3.689971751,0.639124294,"High",0.586050659763163,"W,Y,G,B",1,6,0.064907,0.389442
"2_W,Db,Lb,Y_Tube",2,"Tube",13,3.407801418,0.868794326,"High",0.503628631241381,"W,Db,Lb,Y",2,5,0.129814,0.324535
"2_W,Y,G,B_Tube",2,"Tube",13,3.726950355,0.858156028,"High",0.557211715438969,"W,Y,G,B",1,6,0.064907,0.389442
"3_G,W,Db,G_Tube",3,"Tube",4,1.638529095,3.360871049,"High",0.0536439287198616,"G,W,Db,G",1,4,0.2762,1.1048
"3_Lb,Y,W,P_Tube",3,"Tube",5,6.257309942,1.981599434,"High",0.557069798469327,"Lb,Y,W,P",2,4,0.5524,1.1048
"3_Lb,Y,W,P_Tube",3,"Tube",6,6.359011628,2.229287791,"High",0.405763135593207,"Lb,Y,W,P",2,4,0.5524,1.1048
"3_G,W,Db,G_Tube",3,"Tube",7,2.558069325,1.738505747,"High",0.150193912692392,"G,W,Db,G",1,4,0.2762,1.1048
"3_G,W,Db,G_Tube",3,"Tube",7,2.558069325,1.738505747,"High",0.119572907569989,"G,W,Db,G",1,4,0.2762,1.1048
"3_Lb,Y,W,P_Tube",3,"Tube",7,6.418821839,2.020474138,"High",0.527359618685799,"Lb,Y,W,P",2,4,0.5524,1.1048
"3_Lb,Y,W,P_Tube",3,"Tube",7,6.418821839,2.020474138,"High",0.43692073300544,"Lb,Y,W,P",2,4,0.5524,1.1048
"3_G,W,Db,G_Tube",3,"Tube",8,2.449053857,1.812227074,"High",0.0289057793721068,"G,W,Db,G",1,4,0.2762,1.1048
"3_Lb,Y,W,P_Tube",3,"Tube",8,5.627123362,2.039665211,"High",0.689251284742916,"Lb,Y,W,P",2,4,0.5524,1.1048
"3_G,W,Db,G_Tube",3,"Tube",9,3.092433976,1.767189507,"High",0.0282207777456043,"G,W,Db,G",1,4,0.2762,1.1048
"3_Lb,Y,W,P_Tube",3,"Tube",9,6.13490364,2.483345824,"High",0.639373826530954,"Lb,Y,W,P",2,4,0.5524,1.1048
"3_G,W,Db,G_Tube",3,"Tube",10,2.641589273,1.798655508,"High",0.00973585231228307,"G,W,Db,G",1,4,0.2762,1.1048
"3_Lb,Y,W,P_Tube",3,"Tube",10,6.28449784,2.629589633,"High",0.634287979150302,"Lb,Y,W,P",2,4,0.5524,1.1048
"3_G,W,Db,G_Tube",3,"Tube",11,2.564195464,1.777057235,"High",0.0151130524030564,"G,W,Db,G",1,4,0.2762,1.1048
"3_G,W,Db,G_Tube",3,"Tube",12,1.519033675,2.80136713,"High",0.151869956332658,"G,W,Db,G",1,4,0.2762,1.1048
"3_Lb,Y,W,P_Tube",3,"Tube",13,5.041666667,3.503623188,"High",0.36718816327039,"Lb,Y,W,P",2,4,0.5524,1.1048
"4_Db,Db,O,Lb_Tube",4,"Tube",4,3.065280817,2.697543764,"High",0.229799814599051,"Db,Db,O,Lb",2,7,0.273438,0.957033
"4_Db,G,O,Y_Tube",4,"Tube",4,4.373327863,2.665937272,"High",0.366657434156016,"Db,G,O,Y",2,5,0.273438,0.683595
"4_Db,Lb,G,O_Tube",4,"Tube",4,2.496353027,2.612448942,"High",0.172237815669359,"Db,Lb,G,O",3,4,0.410157,0.546876
"4_Db,O,Db,O_Tube",4,"Tube",4,4.06698213,2.610016411,"High",0.333349651132422,"Db,O,Db,O",1,4,0.136719,0.546876
"4_Db,O,O,Db_Tube",4,"Tube",4,3.097496353,1.433867615,"High",0.0565418057733915,"Db,O,O,Db",3,6,0.410157,0.820314
"4_Db,W,Y,Lb_Tube",4,"Tube",4,2.861050328,2.568685266,"High",0.204802817530716,"Db,W,Y,Lb",1,7,0.136719,0.957033
"4_O,O,Y,B_Tube",4,"Tube",4,2.790541575,1.413809263,"High",0.0890068255658794,"O,O,Y,B",2,6,0.273438,0.820314
"4_O,W,W,Lb_Tube",4,"Tube",4,2.168125456,1.678823851,"High",0.161886590471095,"O,W,W,Lb",2,6,0.273438,0.820314
"4_O,Y,G,G_Tube",4,"Tube",4,2.08789205,2.250182349,"High",0.220065893707189,"O,Y,G,G",2,4,0.273438,0.546876
"4_Db,Db,O,Lb_Tube",4,"Tube",5,6.372724497,2.45091056,"High",0.514493640070453,"Db,Db,O,Lb",2,7,0.273438,0.957033
"4_Db,G,O,Y_Tube",4,"Tube",5,2.51855783,1.42361171,"High",0.0516141897671588,"Db,G,O,Y",2,5,0.273438,0.683595
"4_Db,Lb,G,O_Tube",4,"Tube",5,2.190493894,2.563457256,"High",0.186085893156476,"Db,Lb,G,O",3,4,0.410157,0.546876
"4_Db,Lb,W,B_Tube",4,"Tube",5,5.577706537,1.397270115,"High",0.743052706276429,"Db,Lb,W,B",3,6,0.410157,0.820314
"4_Db,O,O,Db_Tube",4,"Tube",5,3.377034842,1.399664152,"High",0.0414646392264612,"Db,O,O,Db",3,6,0.410157,0.820314
"4_Db,O,Y,W_Tube",4,"Tube",5,5.215517241,2.552681394,"High",0.390610764459384,"Db,O,Y,W",0,8,0,1.093752
"4_Db,W,Y,Lb_Tube",4,"Tube",5,2.109075072,1.810344828,"High",0.111260899029155,"Db,W,Y,Lb",1,7,0.136719,0.957033
"4_O,O,Y,B_Tube",4,"Tube",5,2.494612069,1.282327586,"High",0.0540185594209605,"O,O,Y,B",2,6,0.273438,0.820314
"4_O,W,W,Lb_Tube",4,"Tube",5,3.009459411,2.632902299,"High",0.156703481990345,"O,W,W,Lb",2,6,0.273438,0.820314
"4_O,Y,G,G_Tube",4,"Tube",5,2.154574353,2.266522989,"High",0.154698165196924,"O,Y,G,G",2,4,0.273438,0.546876
"4_O,Y,Y,Lb_Tube",4,"Tube",5,4.40612967,2.612548491,"High",0.304336158140989,"O,Y,Y,Lb",0,8,0,1.093752
"4_Db,Db,O,Lb_Tube",4,"Tube",6,2.912087912,2.695970696,"High",0.144125248470966,"Db,Db,O,Lb",2,7,0.273438,0.957033
"4_Db,G,O,Y_Tube",4,"Tube",6,2.6996337,2.399267399,"High",0.115648695004365,"Db,G,O,Y",2,5,0.273438,0.683595
"4_Db,Lb,W,B_Tube",4,"Tube",6,5.142857143,2.635531136,"High",0.37822709484743,"Db,Lb,W,B",3,6,0.410157,0.820314
"4_Db,O,Db,O_Tube",4,"Tube",6,3.256410256,2.461538462,"High",0.175173073662626,"Db,O,Db,O",1,4,0.136719,0.546876
"4_Db,O,Y,W_Tube",4,"Tube",6,4.073260073,2.587912088,"High",0.263447827935362,"Db,O,Y,W",0,8,0,1.093752
"4_Db,P,W,G_Tube",4,"Tube",6,6.45970696,2.532967033,"High",0.518848939693263,"Db,P,W,G",1,6,0.136719,0.820314
"4_Db,W,Y,Lb_Tube",4,"Tube",6,5.113553114,2.6996337,"High",0.375657443770944,"Db,W,Y,Lb",1,7,0.136719,0.957033
"4_O,G,W,O_Tube",4,"Tube",6,2.282051282,2.377289377,"High",0.16006835185794,"O,G,W,O",2,6,0.273438,0.820314
"4_O,Lb,W,P_Tube",4,"Tube",6,2.758241758,2.69047619,"High",0.129199466795445,"O,Lb,W,P",3,5,0.410157,0.683595
"4_O,O,Y,B_Tube",4,"Tube",6,3.243589744,1.362637363,"High",0.0320748944106944,"O,O,Y,B",2,6,0.273438,0.820314
"4_O,P,Y,W_Tube",4,"Tube",6,2.049450549,2.027472527,"High",0.129223281380267,"O,P,Y,W",2,5,0.273438,0.683595
"4_O,Y,G,G_Tube",4,"Tube",6,4.448717949,2.672161172,"High",0.304414627874974,"O,Y,G,G",2,4,0.273438,0.546876
"4_O,Y,Y,Lb_Tube",4,"Tube",6,5.730769231,1.492673993,"High",0.719683728655642,"O,Y,Y,Lb",0,8,0,1.093752
"4_Db,Db,O,Lb_Tube",4,"Tube",7,6.367102397,1.721737473,"High",0.664612746214053,"Db,Db,O,Lb",2,7,0.273438,0.957033
"4_Db,G,O,Y_Tube",4,"Tube",7,2.678527596,1.367706972,"High",0.0302062049860317,"Db,G,O,Y",2,5,0.273438,0.683595
"4_Db,Lb,G,O_Tube",4,"Tube",7,2.07697894,2.579883805,"High",0.183400644560801,"Db,Lb,G,O",3,4,0.410157,0.546876
"4_Db,Lb,W,B_Tube",4,"Tube",7,5.948316993,1.411886347,"High",0.700327588498928,"Db,Lb,W,B",3,6,0.410157,0.820314
"4_Db,O,O,Db_Tube",4,"Tube",7,2.726942629,1.316871823,"High",0.0273604588166403,"Db,O,O,Db",3,6,0.410157,0.820314
"4_Db,O,Y,W_Tube",4,"Tube",7,2.115709877,1.486323529,"High",0.0897441092016151,"Db,O,Y,W",0,8,0,1.093752
"4_Db,P,W,G_Tube",4,"Tube",7,5.849068627,2.606512346,"High",0.451921649217259,"Db,P,W,G",1,6,0.136719,0.820314
"4_Db,W,Y,Lb_Tube",4,"Tube",7,2.10360748,2.064874728,"High",0.128651503334763,"Db,W,Y,Lb",1,7,0.136719,0.957033
"4_O,G,W,O_Tube",4,"Tube",7,2.234326434,2.616194626,"High",0.184291695775956,"O,G,W,O",2,6,0.273438,0.820314
"4_O,Lb,W,P_Tube",4,"Tube",7,2.275477487,1.877269426,"High",0.104597004363802,"O,Lb,W,P",3,5,0.410157,0.683595
"4_O,O,Y,B_Tube",4,"Tube",7,3.235294118,1.561365287,"High",0.0332065034319119,"O,O,Y,B",2,6,0.273438,0.820314
"4_O,W,W,Lb_Tube",4,"Tube",7,3.659526144,2.73844045,"High",0.220244013023976,"O,W,W,Lb",2,6,0.273438,0.820314
"4_O,Y,G,G_Tube",4,"Tube",7,2.529653232,2.572621641,"High",0.0999908421327967,"O,Y,G,G",2,4,0.273438,0.546876
"4_O,Y,Y,Lb_Tube",4,"Tube",7,2.185911402,2.320261438,"High",0.152940070855073,"O,Y,Y,Lb",0,8,0,1.093752
"4_Db,Db,O,Lb_Tube",4,"Tube",8,6.159024745,2.636462882,"High",0.495981249730995,"Db,Db,O,Lb",2,7,0.273438,0.957033
"4_Db,Lb,W,B_Tube",4,"Tube",8,5.118873726,2.583091339,"High",0.384266220962411,"Db,Lb,W,B",3,6,0.410157,0.820314
"4_Db,O,O,Db_Tube",4,"Tube",8,2.241630277,2.381126274,"High",0.16983449845027,"Db,O,O,Db",3,6,0.410157,0.820314
"4_Db,W,Y,Lb_Tube",4,"Tube",8,3.26783115,1.180252911,"High",0.0299046737026093,"Db,W,Y,Lb",1,7,0.136719,0.957033
"4_O,G,W,O_Tube",4,"Tube",8,2.154294032,2.291362809,"High",0.161175288721233,"O,G,W,O",2,6,0.273438,0.820314
"4_O,Lb,W,P_Tube",4,"Tube",8,2.200387555,1.92625,"High",0.121917773244551,"O,Lb,W,P",3,5,0.410157,0.683595
"4_O,O,Y,B_Tube",4,"Tube",8,2.581271834,2.50849163,"High",0.112737548530624,"O,O,Y,B",2,6,0.273438,0.820314
"4_O,P,Y,W_Tube",4,"Tube",8,2.287723799,2.554585153,"High",0.187965081747404,"O,P,Y,W",2,5,0.273438,0.683595
"4_O,Y,Y,Lb_Tube",4,"Tube",8,3.105289301,1.388888282,"High",0.0146344364987314,"O,Y,Y,Lb",0,8,0,1.093752
"4_Db,G,O,Y_Tube",4,"Tube",9,4.893347795,2.655459147,"High",0.347483643457744,"Db,G,O,Y",2,5,0.273438,0.683595
"4_Db,Lb,G,O_Tube",4,"Tube",9,2.5,1.462400578,"High",0.0447963321192835,"Db,Lb,G,O",3,4,0.410157,0.546876
"4_Db,Lb,W,B_Tube",4,"Tube",9,6.305133767,2.490961678,"High",0.497964658516739,"Db,Lb,W,B",3,6,0.410157,0.820314
"4_Db,O,Db,O_Tube",4,"Tube",9,5.28922632,2.595806218,"High",0.389409182069545,"Db,O,Db,O",1,4,0.136719,0.546876
"4_Db,O,O,Db_Tube",4,"Tube",9,2.519884309,2.650036153,"High",0.10235244904179,"Db,O,O,Db",3,6,0.410157,0.820314
"4_Db,O,Y,W_Tube",4,"Tube",9,2.243311641,1.250903832,"High",0.0711145768915454,"Db,O,Y,W",0,8,0,1.093752
"4_O,G,W,O_Tube",4,"Tube",9,3.244757773,2.418655098,"High",0.169689749005916,"O,G,W,O",2,6,0.273438,0.820314
"4_O,Lb,W,P_Tube",4,"Tube",9,2.606652205,2.565075922,"High",0.104267535479953,"O,Lb,W,P",3,5,0.410157,0.683595
"4_O,O,Y,B_Tube",4,"Tube",9,2.476500362,2.462039046,"High",0.0874765103449616,"O,O,Y,B",2,6,0.273438,0.820314
"4_O,P,Y,W_Tube",4,"Tube",9,2.308387563,2.481923355,"High",0.166908845370728,"O,P,Y,W",2,5,0.273438,0.683595
"4_O,W,W,Lb_Tube",4,"Tube",9,5.164497469,2.471077368,"High",0.375601094800999,"O,W,W,Lb",2,6,0.273438,0.820314
"4_O,Y,G,G_Tube",4,"Tube",9,3.562906725,2.666305134,"High",0.206046228866722,"O,Y,G,G",2,4,0.273438,0.546876
"4_O,Y,Y,Lb_Tube",4,"Tube",9,2.848879248,2.489154013,"High",0.127473336230231,"O,Y,Y,Lb",0,8,0,1.093752
"4_Db,Db,O,Lb_Tube",4,"Tube",10,2.266618071,1.186704464,"High",0.156430277340544,"Db,Db,O,Lb",2,7,0.273438,0.957033
"4_Db,G,O,Y_Tube",4,"Tube",10,3.544515839,2.662586393,"High",0.110194936319008,"Db,G,O,Y",2,5,0.273438,0.683595
"4_Db,Lb,G,O_Tube",4,"Tube",10,2.580993521,1.407487401,"High",0.0603192014916672,"Db,Lb,G,O",3,4,0.410157,0.546876
"4_Db,Lb,W,B_Tube",4,"Tube",10,5.400768539,1.468083153,"High",0.554196539788593,"Db,Lb,W,B",3,6,0.410157,0.820314
"4_Db,O,Db,O_Tube",4,"Tube",10,4.287257019,2.399807415,"High",0.189158961591496,"Db,O,Db,O",1,4,0.136719,0.546876
"4_Db,O,O,Db_Tube",4,"Tube",10,3.496520878,2.504199064,"High",0.103936725706116,"Db,O,O,Db",3,6,0.410157,0.820314
"4_Db,O,Y,W_Tube",4,"Tube",10,5.319173866,2.524598632,"High",0.299430186704315,"Db,O,Y,W",0,8,0,1.093752
"4_Db,P,W,G_Tube",4,"Tube",10,5.662347012,1.388889489,"High",0.528703623846037,"Db,P,W,G",1,6,0.136719,0.820314
"4_Db,W,Y,Lb_Tube",4,"Tube",10,3.810894528,2.429805616,"High",0.137962738393518,"Db,W,Y,Lb",1,7,0.136719,0.957033
"4_O,G,W,O_Tube",4,"Tube",10,4.726421886,2.438205544,"High",0.235999157985221,"O,G,W,O",2,6,0.273438,0.820314
"4_O,Lb,W,P_Tube",4,"Tube",10,4.524838013,2.570194384,"High",0.214304403198633,"O,Lb,W,P",3,5,0.410157,0.683595
"4_O,O,Y,B_Tube",4,"Tube",10,3.107150828,1.195703744,"High",0.120969788302317,"O,O,Y,B",2,6,0.273438,0.820314
"4_O,P,Y,W_Tube",4,"Tube",10,2.23062095,2.620590353,"High",0.0337516573545747,"O,P,Y,W",2,5,0.273438,0.683595
"4_O,W,W,Lb_Tube",4,"Tube",10,4.925606551,2.615790137,"High",0.257434355820763,"O,W,W,Lb",2,6,0.273438,0.820314
"4_O,Y,G,G_Tube",4,"Tube",10,2.365010799,2.419006479,"High",0.0203383064594716,"O,Y,G,G",2,4,0.273438,0.546876
"4_O,Y,Y,Lb_Tube",4,"Tube",10,3.992080634,2.471801656,"High",0.157156174840492,"O,Y,Y,Lb",0,8,0,1.093752
"4_Db,Db,O,Lb_Tube",4,"Tube",11,6.369395102,1.668494152,"High",0.479615033510292,"Db,Db,O,Lb",2,7,0.273438,0.957033
"4_Db,Lb,G,O_Tube",4,"Tube",11,2.106482091,2.311769006,"High",0.0444144915687216,"Db,Lb,G,O",3,4,0.410157,0.546876
"4_Db,Lb,W,B_Tube",4,"Tube",11,3.149365863,1.440667032,"High",0.111942515356619,"Db,Lb,W,B",3,6,0.410157,0.820314
"4_Db,O,Db,O_Tube",4,"Tube",11,3.239523026,2.675438596,"High",0.0862806179357819,"Db,O,Db,O",1,4,0.136719,0.546876
"4_Db,O,O,Db_Tube",4,"Tube",11,2.17714364,2.199683845,"High",0.0469700206103541,"Db,O,O,Db",3,6,0.410157,0.820314
"4_Db,O,Y,W_Tube",4,"Tube",11,2.971491228,1.228678728,"High",0.10043264302247,"Db,O,Y,W",0,8,0,1.093752
"4_Db,P,W,G_Tube",4,"Tube",11,2.099172149,1.320663377,"High",0.138672339539024,"Db,P,W,G",1,6,0.136719,0.820314
"4_Db,W,Y,Lb_Tube",4,"Tube",11,4.557748538,2.619395102,"High",0.226638869845251,"Db,W,Y,Lb",1,7,0.136719,0.957033
"4_O,Lb,W,P_Tube",4,"Tube",11,3.695175439,2.546295687,"High",0.133968268283314,"O,Lb,W,P",3,5,0.410157,0.683595
"4_O,O,Y,B_Tube",4,"Tube",11,2.786306652,2.512183845,"High",0.0366252525645037,"O,O,Y,B",2,6,0.273438,0.820314
"4_O,P,Y,W_Tube",4,"Tube",11,2.820418494,2.49025402,"High",0.0405286454720572,"O,P,Y,W",2,5,0.273438,0.683595
"4_O,W,W,Lb_Tube",4,"Tube",11,3.812134503,2.638888889,"High",0.146877422468652,"O,W,W,Lb",2,6,0.273438,0.820314
"4_O,Y,G,G_Tube",4,"Tube",11,2.381822003,2.685184576,"High",0.0167930751724759,"O,Y,G,G",2,4,0.273438,0.546876
"4_Db,Db,O,Lb_Tube",4,"Tube",12,2.809315866,1.426491994,"High",0.0715474612503643,"Db,Db,O,Lb",2,7,0.273438,0.957033
"4_Db,Lb,G,O_Tube",4,"Tube",12,2.105167394,1.985080058,"High",0.0658152055171641,"Db,Lb,G,O",3,4,0.410157,0.546876
"4_Db,Lb,W,B_Tube",4,"Tube",12,6.517467249,2.389010189,"High",0.437544309092603,"Db,Lb,W,B",3,6,0.410157,0.820314
"4_Db,O,Db,O_Tube",4,"Tube",12,2.934861718,2.405385735,"High",0.0535676157014294,"Db,O,Db,O",1,4,0.136719,0.546876
"4_Db,O,O,Db_Tube",4,"Tube",12,2.336244541,2.348981077,"High",0.0207224803770265,"Db,O,O,Db",3,6,0.410157,0.820314
"4_Db,O,Y,W_Tube",4,"Tube",12,6.300946143,2.421761281,"High",0.41427051353662,"Db,O,Y,W",0,8,0,1.093752
"4_Db,W,Y,Lb_Tube",4,"Tube",12,5.705967977,2.527292576,"High",0.350492249459034,"Db,W,Y,Lb",1,7,0.136719,0.957033
"4_O,Lb,W,P_Tube",4,"Tube",12,4.370451237,2.49272198,"High",0.2071998609454,"O,Lb,W,P",3,5,0.410157,0.683595
"4_O,O,Y,B_Tube",4,"Tube",12,3.302401747,1.217248908,"High",0.128741198000894,"O,O,Y,B",2,6,0.273438,0.820314
"4_O,P,Y,W_Tube",4,"Tube",12,4.602134279,2.396894105,"High",0.232140674610318,"O,P,Y,W",2,5,0.273438,0.683595
"4_O,W,W,Lb_Tube",4,"Tube",12,3.307860262,2.490902475,"High",0.0932459067102796,"O,W,W,Lb",2,6,0.273438,0.820314
"4_O,Y,Y,Lb_Tube",4,"Tube",12,3.484352256,2.601892285,"High",0.113100251124579,"O,Y,Y,Lb",0,8,0,1.093752
"4_Db,G,O,Y_Tube",4,"Tube",13,2.682403433,2.811158798,"High",0.0286645466418911,"Db,G,O,Y",2,5,0.273438,0.683595
"4_Db,Lb,G,O_Tube",4,"Tube",13,2.126251788,2.326537911,"High",0.0545955296803093,"Db,Lb,G,O",3,4,0.410157,0.546876
"4_Db,Lb,W,B_Tube",4,"Tube",13,3.056151645,2.664520744,"High",0.0653734153043327,"Db,Lb,W,B",3,6,0.410157,0.820314
"4_Db,O,Db,O_Tube",4,"Tube",13,3.050786838,2.812947067,"High",0.0662083816458597,"Db,O,Db,O",1,4,0.136719,0.546876
"4_Db,O,O,Db_Tube",4,"Tube",13,2.249642346,2.356938484,"High",0.0410329241809445,"Db,O,O,Db",3,6,0.410157,0.820314
"4_Db,W,Y,Lb_Tube",4,"Tube",13,4.799713877,2.775393419,"High",0.252542720987987,"Db,W,Y,Lb",1,7,0.136719,0.957033
"4_O,G,W,O_Tube",4,"Tube",13,2.666309013,1.40379113,"High",0.0756017499343006,"O,G,W,O",2,6,0.273438,0.820314
"4_O,O,Y,B_Tube",4,"Tube",13,2.110157368,2.033261803,"High",0.0787457747678549,"O,O,Y,B",2,6,0.273438,0.820314
"4_O,P,Y,W_Tube",4,"Tube",13,2.235336195,2.542918455,"High",0.0273235437294636,"O,P,Y,W",2,5,0.273438,0.683595
"4_O,W,W,Lb_Tube",4,"Tube",13,5.967453505,2.573319027,"High",0.37779745291314,"O,W,W,Lb",2,6,0.273438,0.820314
"4_O,Y,G,G_Tube",4,"Tube",13,2.478540773,2.571530758,"High",0.0125954188379328,"O,Y,G,G",2,4,0.273438,0.546876
"4_O,Y,Y,Lb_Tube",4,"Tube",13,4.98211731,2.712804006,"High",0.271936724141095,"O,Y,Y,Lb",0,8,0,1.093752
"4_Db,P,W,G_Tube",4,"Tube",5,3.901460129,0.847103089,"High",0.113236820194797,"Db,P,W,G",1,6,0.136719,0.820314
"4_O,Lb,W,P_Tube",4,"Tube",5,3.64283944,1.397270115,"High",0.0698068219312613,"O,Lb,W,P",3,5,0.410157,0.683595
"4_Db,O,Y,W_Tube",4,"Tube",8,3.825813319,1.091703057,"High",0.0898967979471708,"Db,O,Y,W",0,8,0,1.093752
"4_Db,P,W,G_Tube",4,"Tube",9,3.696673897,0.773680405,"High",0.115856336772305,"Db,P,W,G",1,6,0.136719,0.820314
"4_O,G,W,O_Tube",4,"Tube",11,3.758528874,1.28715826,"High",0.179125193993537,"O,G,W,O",2,6,0.273438,0.820314
"4_O,G,W,O_Tube",4,"Tube",12,3.611717613,1.348253275,"High",0.157536027702508,"O,G,W,O",2,6,0.273438,0.820314
"4_Db,Db,O,Lb_Tube",4,"Tube",13,3.871602289,1.013948498,"High",0.19952456673682,"Db,Db,O,Lb",2,7,0.273438,0.957033
"4_Db,P,W,G_Tube",4,"Tube",13,3.775035765,1.241058655,"High",0.194652187816735,"Db,P,W,G",1,6,0.136719,0.820314
"5_Db,Y,G,Lb_Tube",5,"Tube",3,2.803144977,0.899290335,"High",0.135212360740545,"Db,Y,G,Lb",2,5,0.129814,0.324535
"5_O,O,W,W_Tube",5,"Tube",3,2.888761416,1.693936454,"High",0.0188058572583997,"O,O,W,W",3,6,0.194721,0.389442
"5_O,O,W,W_Tube",5,"Tube",4,3.030543049,0.866614823,"High",0.108079158178729,"O,O,W,W",3,6,0.194721,0.389442
"5_Db,Y,G,Lb_Tube",5,"Tube",5,3.139593918,0.839747883,"High",0.170282590651814,"Db,Y,G,Lb",2,5,0.129814,0.324535
"5_Db,Y,G,Lb_Tube",5,"Tube",7,2.859327217,1.221330275,"High",0.0070213457318951,"Db,Y,G,Lb",2,5,0.129814,0.324535
"5_O,O,W,W_Tube",5,"Tube",7,2.931957187,0.923165138,"High",0.0646308159786595,"O,O,W,W",3,6,0.194721,0.389442
"5_Db,Y,G,Lb_Tube",5,"Tube",9,2.890746501,1.6562986,"High",0.0843292400963468,"Db,Y,G,Lb",2,5,0.129814,0.324535
"5_O,O,W,W_Tube",5,"Tube",9,3.14994168,0.869620918,"High",0.097410985792484,"O,O,W,W",3,6,0.194721,0.389442
"5_Db,Y,G,Lb_Tube",5,"Tube",11,2.833333333,1.336515513,"High",0.0398637352692102,"Db,Y,G,Lb",2,5,0.129814,0.324535
"5_O,O,W,W_Tube",5,"Tube",11,2.990196078,1.666666667,"High",0.0341793904926442,"O,O,W,W",3,6,0.194721,0.389442
"5_Db,Y,G,Lb_Tube",5,"Tube",12,3.121447674,0.892118217,"High",0.122210103849905,"Db,Y,G,Lb",2,5,0.129814,0.324535
"5_Db,Y,G,Lb_Tube",5,"Tube",12,3.121447674,0.892118217,"High",0.075652918183092,"Db,Y,G,Lb",2,5,0.129814,0.324535
"5_O,O,W,W_Tube",5,"Tube",12,3.111110465,1.616924419,"High",0.0719619904481483,"O,O,W,W",3,6,0.194721,0.389442
"5_O,O,W,W_Tube",5,"Tube",12,3.111110465,1.616924419,"High",0.0567133413913984,"O,O,W,W",3,6,0.194721,0.389442
"5_O,O,W,W_Tube",5,"Tube",5,3.57582756,0.816653195,"High",0.247757842548089,"O,O,W,W",3,6,0.194721,0.389442
"7_W,Lb,G,Y_Tube",7,"Tube",4,5.575896262,2.271167048,"High",0.572090626686127,"W,Lb,G,Y",2,5,0.281724,0.70431
"7_W,Lb,Y,G_Tube",7,"Tube",4,5.648360031,2.843249428,"High",0.440583623185397,"W,Lb,Y,G",3,5,0.422586,0.70431
"7_W,P,Y,O_Tube",7,"Tube",4,3.150266972,1.618993135,"High",0.028983802260792,"W,P,Y,O",1,6,0.140862,0.845172
"7_W,W,Lb,O_Tube",7,"Tube",4,5.450038139,2.827993898,"High",0.418474054982657,"W,W,Lb,O",1,7,0.140862,0.986034
"7_W,Y,W,Y_Tube",7,"Tube",4,3.578693745,2.840070557,"High",0.211490955594564,"W,Y,W,Y",1,7,0.140862,0.986034
"7_Y,B,G,Db_Tube",7,"Tube",4,3.306636156,1.590389016,"High",0.0465950539737524,"Y,B,G,Db",1,8,0.140862,1.126896
"7_Y,B,O,Y_Tube",7,"Tube",4,5.453852021,1.689549962,"High",0.633926526547068,"Y,B,O,Y",2,7,0.281724,0.986034
"7_Y,G,Db,O_Tube",7,"Tube",4,5.061022121,2.850877193,"High",0.375488815261125,"Y,G,Db,O",2,7,0.281724,0.986034
"7_Y,Lb,W,G_Tube",7,"Tube",4,5.190694127,2.976735317,"High",0.391164297112075,"Y,Lb,W,G",2,5,0.281724,0.70431
"7_Y,O,W,Db_Tube",7,"Tube",4,2.251462624,2.134502288,"High",0.107319290901507,"Y,O,W,Db",3,6,0.422586,0.845172
"7_Y,Y,O,Lb_Tube",7,"Tube",4,2.269260107,1.964149504,"High",0.0883147011912,"Y,Y,O,Lb",0,7,0,0.986034
"7_W,Lb,Y,G_Tube",7,"Tube",5,5.55875576,2.961479786,"High",0.442730742109453,"W,Lb,Y,G",3,5,0.422586,0.70431
"7_W,P,Y,O_Tube",7,"Tube",5,4.240270737,2.951310069,"High",0.297121153404736,"W,P,Y,O",1,6,0.140862,0.845172
"7_W,W,Lb,O_Tube",7,"Tube",5,3.761520737,2.969107551,"High",0.245175539085765,"W,W,Lb,O",1,7,0.140862,0.986034
"7_W,Y,W,Y_Tube",7,"Tube",5,2.816820276,2.717391304,"High",0.13676067953957,"W,Y,W,Y",1,7,0.140862,0.986034
"7_Y,B,G,Db_Tube",7,"Tube",5,2.491680108,2.684338291,"High",0.100500003077994,"Y,B,G,Db",1,8,0.140862,1.126896
"7_Y,B,O,Y_Tube",7,"Tube",5,2.642089094,1.594202899,"High",0.064517657319438,"Y,B,O,Y",2,7,0.281724,0.986034
"7_Y,Db,Db,B_Tube",7,"Tube",5,2.524961598,2.752988177,"High",0.106491637382267,"Y,Db,Db,B",2,6,0.281724,0.845172
"7_Y,G,Db,O_Tube",7,"Tube",5,2.201741551,1.817950038,"High",0.0140308262119212,"Y,G,Db,O",2,7,0.281724,0.986034
